Epoch,Iteration,Loss
18,8,0.3027092516422272
18,9,0.30813848972320557
18,10,0.34413614869117737
18,11,0.4761563539505005
19,0,0.36387667059898376
19,1,0.28358596563339233
19,2,0.3827555775642395
19,3,0.28206732869148254
19,4,0.3050749599933624
19,5,0.30855274200439453
19,6,0.3226158022880554
19,7,0.2998656928539276
19,8,0.32913997769355774
19,9,0.5066592693328857
19,10,0.28314435482025146
19,11,0.33437150716781616
20,0,0.35876214504241943
20,1,0.32310691475868225
20,2,0.2276037633419037
20,3,0.26027536392211914
20,4,0.2158297747373581
20,5,0.37361735105514526
20,6,0.27652308344841003
20,7,0.3354920744895935
20,8,0.29572802782058716
20,9,0.3796519637107849
20,10,0.346749484539032
20,11,0.27067479491233826
21,0,0.35033881664276123
21,1,0.281604140996933
21,2,0.2858017683029175
21,3,0.3002644181251526
21,4,0.28325793147087097
21,5,0.3808680772781372
21,6,0.3562312722206116
21,7,0.39952564239501953
21,8,0.2115265130996704
21,9,0.27201879024505615
21,10,0.33782315254211426
21,11,0.37937358021736145
22,0,0.2324894666671753
22,1,0.2824133336544037
22,2,0.5694335103034973
22,3,0.25693368911743164
22,4,0.36375823616981506
22,5,0.22235806286334991
22,6,0.2594650387763977
22,7,0.2493455559015274
22,8,0.4443241059780121
22,9,0.3954809308052063
22,10,0.1763826161623001
22,11,0.218112513422966
23,0,0.3375791311264038
23,1,0.23230135440826416
23,2,0.34262746572494507
23,3,0.2926517724990845
23,4,0.3827425539493561
23,5,0.3283063471317291
23,6,0.22944198548793793
23,7,0.39258500933647156
23,8,0.25721219182014465
23,9,0.22523333132266998
23,10,0.22380928695201874
23,11,0.2373768538236618
24,0,0.26161685585975647
24,1,0.2404651939868927
24,2,0.4044654071331024
24,3,0.23263508081436157
24,4,0.3789272606372833
24,5,0.25035226345062256
24,6,0.33691832423210144
24,7,0.2317369133234024
24,8,0.21782736480236053
24,9,0.1872563362121582
24,10,0.34075918793678284
24,11,0.2129586786031723
25,0,0.23670750856399536
25,1,0.2744459807872772
25,2,0.23136001825332642
25,3,0.33076211810112
25,4,0.2577594518661499
25,5,0.2357034683227539
25,6,0.24071092903614044
25,7,0.14314132928848267
25,8,0.3240901529788971
25,9,0.39409109950065613
25,10,0.251099169254303
25,11,0.24382175505161285
26,0,0.23267625272274017
26,1,0.19279928505420685
26,2,0.22117727994918823
26,3,0.2127087414264679
26,4,0.21885882318019867
26,5,0.39686650037765503
26,6,0.17181432247161865
26,7,0.3205178678035736
26,8,0.27577313780784607
26,9,0.28578007221221924
26,10,0.2164943665266037
26,11,0.1785619854927063
27,0,0.29564550518989563
27,1,0.27939048409461975
27,2,0.26375746726989746
27,3,0.36026886105537415
27,4,0.27974703907966614
27,5,0.21141569316387177
27,6,0.25279662013053894
27,7,0.22902224957942963
27,8,0.3576269745826721
27,9,0.29703179001808167
27,10,0.24180680513381958
27,11,0.3857746422290802
28,0,0.43005186319351196
28,1,0.39292266964912415
28,2,0.3887437880039215
28,3,0.19955356419086456
28,4,0.21040326356887817
28,5,0.2747143805027008
28,6,0.2741362154483795
28,7,0.3071124255657196
28,8,0.3887825310230255
28,9,0.20586049556732178
28,10,0.17058014869689941
28,11,0.2748885750770569
29,0,0.21327103674411774
29,1,0.2765575647354126
29,2,0.3414952754974365
29,3,0.3697875738143921
29,4,0.29878535866737366
29,5,0.24595913290977478
29,6,0.2571749687194824
29,7,0.29445070028305054
29,8,0.18666058778762817
29,9,0.17560727894306183
29,10,0.2990647852420807
29,11,0.31720849871635437
30,0,0.2442334145307541
30,1,0.23172393441200256
30,2,0.28554797172546387
30,3,0.2298128604888916
30,4,0.20261600613594055
30,5,0.24850213527679443
30,6,0.23463857173919678
30,7,0.24004854261875153
30,8,0.28433698415756226
30,9,0.2033991515636444
30,10,0.18869873881340027
30,11,0.3133127689361572
31,0,0.25474709272384644
31,1,0.2813703417778015
31,2,0.3614061176776886
31,3,0.2478863149881363
31,4,0.22965118288993835
31,5,0.251695454120636
31,6,0.2865455746650696
31,7,0.22307196259498596
31,8,0.24285857379436493
31,9,0.1727907657623291
31,10,0.2933584749698639
31,11,0.25670796632766724
32,0,0.2526632845401764
32,1,0.19679050147533417
32,2,0.23593470454216003
32,3,0.2119070440530777
32,4,0.15952466428279877
32,5,0.18469426035881042
32,6,0.31845587491989136
32,7,0.2626512348651886
32,8,0.18473677337169647
32,9,0.3588879108428955
32,10,0.2904943525791168
32,11,0.27431854605674744
33,0,0.14640744030475616
33,1,0.2862803339958191
33,2,0.19663868844509125
33,3,0.23016850650310516
33,4,0.21481004357337952
33,5,0.22037829458713531
33,6,0.1936417520046234
33,7,0.22852329909801483
33,8,0.15969151258468628
33,9,0.18570582568645477
33,10,0.31301599740982056
33,11,0.5464993715286255
34,0,0.16742704808712006
34,1,0.25022444128990173
34,2,0.139733225107193
34,3,0.4525846838951111
34,4,0.21286354959011078
34,5,0.337789922952652
34,6,0.17214888334274292
34,7,0.23874664306640625
34,8,0.306167334318161
34,9,0.3845032751560211
34,10,0.34032881259918213
34,11,0.2545654773712158
35,0,0.24459773302078247
35,1,0.28069278597831726
35,2,0.20428498089313507
35,3,0.16683976352214813
35,4,0.31003281474113464
35,5,0.22920790314674377
35,6,0.2324083000421524
35,7,0.19999803602695465
35,8,0.2244109958410263
35,9,0.20521312952041626
35,10,0.2188398540019989
35,11,0.21328121423721313
36,0,0.14158430695533752
36,1,0.2212573140859604
36,2,0.20854976773262024
36,3,0.3334352672100067
36,4,0.16309508681297302
36,5,0.2392328381538391
36,6,0.2532196640968323
36,7,0.18476173281669617
36,8,0.21085664629936218
36,9,0.22452442348003387
36,10,0.17234940826892853
36,11,0.2600829601287842
37,0,0.2879151701927185
37,1,0.1777535378932953
37,2,0.15404391288757324
37,3,0.26120883226394653
37,4,0.40705862641334534
37,5,0.2867909371852875
37,6,0.20502589643001556
37,7,0.24397151172161102
37,8,0.22779488563537598
37,9,0.23692704737186432
37,10,0.2328520119190216
37,11,0.22169949114322662
38,0,0.22491736710071564
38,1,0.19014506042003632
38,2,0.3133029341697693
38,3,0.23127008974552155
38,4,0.1880728006362915
38,5,0.33599790930747986
38,6,0.22671598196029663
38,7,0.16168658435344696
38,8,0.20152726769447327
38,9,0.18524983525276184
38,10,0.19159647822380066
38,11,0.17914864420890808
39,0,0.17964455485343933
39,1,0.17830410599708557
39,2,0.17892643809318542
39,3,0.3097875416278839
39,4,0.1683541089296341
39,5,0.1410895437002182
39,6,0.3109482526779175
39,7,0.16668450832366943
39,8,0.2952413260936737
39,9,0.15624316036701202
39,10,0.1889675259590149
39,11,0.16615444421768188
40,0,0.16014739871025085
40,1,0.09758216887712479
40,2,0.15676145255565643
40,3,0.20561662316322327
40,4,0.15285810828208923
40,5,0.3145279288291931
40,6,0.31812432408332825
40,7,0.21739797294139862
40,8,0.18277142941951752
40,9,0.2492985725402832
40,10,0.24407656490802765
40,11,0.19542808830738068
41,0,0.17572084069252014
41,1,0.20264936983585358
41,2,0.2528924345970154
41,3,0.15826793015003204
41,4,0.265482097864151
41,5,0.1806056648492813
41,6,0.2093919813632965
41,7,0.19642454385757446
41,8,0.18770179152488708
41,9,0.13427050411701202
41,10,0.153350368142128
41,11,0.2623854875564575
42,0,0.26747649908065796
42,1,0.15493232011795044
42,2,0.15769171714782715
42,3,0.13833566009998322
42,4,0.17091357707977295
42,5,0.16902369260787964
42,6,0.2429651916027069
42,7,0.24351221323013306
42,8,0.3140604794025421
42,9,0.15676580369472504
42,10,0.14690984785556793
42,11,0.17524650692939758
43,0,0.17107610404491425
43,1,0.3185184597969055
43,2,0.23210009932518005
43,3,0.21797436475753784
43,4,0.21089544892311096
43,5,0.19808676838874817
43,6,0.2938551902770996
43,7,0.18110133707523346
43,8,0.20019137859344482
43,9,0.160297229886055
43,10,0.14900298416614532
43,11,0.17181530594825745
44,0,0.22382241487503052
44,1,0.16996029019355774
44,2,0.22719469666481018
44,3,0.1913870871067047
44,4,0.14853928983211517
44,5,0.25224339962005615
44,6,0.19760949909687042
44,7,0.23155398666858673
44,8,0.15279892086982727
44,9,0.2101544588804245
44,10,0.23352451622486115
44,11,0.1393103301525116
45,0,0.1972789317369461
45,1,0.1500689834356308
45,2,0.2067754864692688
45,3,0.1583423763513565
45,4,0.21536915004253387
45,5,0.2179458737373352
45,6,0.2304786741733551
45,7,0.11208419501781464
45,8,0.2082427591085434
45,9,0.2775983512401581
45,10,0.2550986409187317
45,11,0.1804313212633133
46,0,0.3095755875110626
46,1,0.1430736780166626
46,2,0.25520995259284973
46,3,0.18052667379379272
46,4,0.22792114317417145
46,5,0.20350268483161926
46,6,0.2768253982067108
46,7,0.18870505690574646
46,8,0.17101921141147614
46,9,0.1279006451368332
46,10,0.1842959225177765
46,11,0.29054540395736694
47,0,0.19407139718532562
47,1,0.26944828033447266
47,2,0.13424541056156158
47,3,0.1802423745393753
47,4,0.13418486714363098
47,5,0.21150372922420502
47,6,0.17291758954524994
47,7,0.18703554570674896
47,8,0.2922109365463257
47,9,0.185903862118721
47,10,0.2977907657623291
47,11,0.1873432695865631
48,0,0.15133190155029297
48,1,0.15530511736869812
48,2,0.20985862612724304
48,3,0.19755689799785614
48,4,0.22532227635383606
48,5,0.22766251862049103
48,6,0.2502845525741577
48,7,0.14967137575149536
48,8,0.2680417597293854
48,9,0.11704619228839874
48,10,0.24513021111488342
48,11,0.2416834682226181
49,0,0.2051548957824707
49,1,0.14400503039360046
49,2,0.18118944764137268
49,3,0.17198920249938965
49,4,0.2945353388786316
49,5,0.3357299268245697
49,6,0.20103591680526733
49,7,0.16188478469848633
49,8,0.24632470309734344
49,9,0.12302961945533752
49,10,0.20780682563781738
49,11,0.14832960069179535
50,0,0.2962459325790405
50,1,0.14342981576919556
50,2,0.16187003254890442
50,3,0.1962069720029831
50,4,0.23741649091243744
50,5,0.22669321298599243
50,6,0.11791819334030151
50,7,0.17062033712863922
50,8,0.17915773391723633
50,9,0.15920639038085938
50,10,0.13672147691249847
50,11,0.2282087802886963
51,0,0.18177741765975952
51,1,0.1713162362575531
51,2,0.18880006670951843
51,3,0.10115598142147064
51,4,0.12222259491682053
51,5,0.14978474378585815
51,6,0.17450088262557983
51,7,0.14151838421821594
51,8,0.1290433555841446
51,9,0.22262980043888092
51,10,0.14387473464012146
51,11,0.3438740670681
52,0,0.07727734744548798
52,1,0.1638549119234085
52,2,0.1656825840473175
52,3,0.11856919527053833
52,4,0.21930448710918427
52,5,0.1616925746202469
52,6,0.19085323810577393
52,7,0.1482066512107849
52,8,0.2415923923254013
52,9,0.14355146884918213
52,10,0.19267964363098145
52,11,0.23568353056907654
53,0,0.1842421442270279
53,1,0.17522720992565155
53,2,0.12191083282232285
53,3,0.23598423600196838
53,4,0.1285809427499771
53,5,0.10803301632404327
53,6,0.17875587940216064
53,7,0.15791308879852295
53,8,0.21467725932598114
53,9,0.12238684296607971
53,10,0.14996328949928284
53,11,0.1357591450214386
54,0,0.17193728685379028
54,1,0.15464985370635986
54,2,0.1762246936559677
54,3,0.17336957156658173
54,4,0.08545245230197906
54,5,0.1656128168106079
54,6,0.18052417039871216
54,7,0.16214017570018768
54,8,0.11484561860561371
54,9,0.1600370556116104
54,10,0.18367226421833038
54,11,0.1748628467321396
55,0,0.1625438630580902
55,1,0.2097950279712677
55,2,0.21802693605422974
55,3,0.112778440117836
55,4,0.0706263855099678
55,5,0.11641889810562134
55,6,0.20886613428592682
55,7,0.17721837759017944
55,8,0.12468183785676956
55,9,0.15007463097572327
55,10,0.23210595548152924
55,11,0.1883126050233841
56,0,0.11084988713264465
56,1,0.16653482615947723
56,2,0.14220675826072693
56,3,0.19031620025634766
56,4,0.14020739495754242
56,5,0.2404189258813858
56,6,0.13383141160011292
56,7,0.08018525689840317
56,8,0.1351458877325058
56,9,0.09588997066020966
56,10,0.14578664302825928
56,11,0.14943759143352509
57,0,0.17628918588161469
57,1,0.11843607574701309
57,2,0.19916026294231415
57,3,0.12782169878482819
57,4,0.13527792692184448
57,5,0.1546851396560669
57,6,0.10475010424852371
57,7,0.17406174540519714
57,8,0.2382737100124359
57,9,0.13108234107494354
57,10,0.09177693724632263
57,11,0.15758530795574188
58,0,0.1681254357099533
58,1,0.15381428599357605
58,2,0.1250031590461731
58,3,0.1733696013689041
58,4,0.2858177721500397
58,5,0.18358972668647766
58,6,0.1446535289287567
58,7,0.10166624188423157
58,8,0.15835289657115936
58,9,0.15429425239562988
58,10,0.1694445163011551
58,11,0.1416567862033844
59,0,0.15661701560020447
59,1,0.15268778800964355
59,2,0.13571038842201233
59,3,0.15296518802642822
59,4,0.18314456939697266
59,5,0.17097590863704681
59,6,0.16830246150493622
59,7,0.1524682641029358
59,8,0.10371662676334381
59,9,0.148899644613266
59,10,0.15005239844322205
59,11,0.20923690497875214
60,0,0.11388550698757172
60,1,0.15218541026115417
60,2,0.10591848939657211
60,3,0.09477198868989944
60,4,0.185897096991539
60,5,0.18025268614292145
60,6,0.12367788702249527
60,7,0.18153241276741028
60,8,0.20722688734531403
60,9,0.08964287489652634
60,10,0.12693928182125092
60,11,0.14405672252178192
61,0,0.09859070181846619
61,1,0.11629985272884369
61,2,0.13062793016433716
61,3,0.13050709664821625
61,4,0.1347641944885254
61,5,0.15669068694114685
61,6,0.18198713660240173
61,7,0.18355818092823029
61,8,0.1246485486626625
61,9,0.1455734670162201
61,10,0.15952150523662567
61,11,0.20407560467720032
62,0,0.10110422968864441
62,1,0.1988300383090973
62,2,0.1219024732708931
62,3,0.19740350544452667
62,4,0.15109382569789886
62,5,0.1694936603307724
62,6,0.10351940989494324
62,7,0.1635461300611496
62,8,0.14574076235294342
62,9,0.21543756127357483
62,10,0.20000532269477844
62,11,0.07944850623607635
63,0,0.2474546581506729
63,1,0.1150151789188385
63,2,0.19125854969024658
63,3,0.13570722937583923
63,4,0.13276760280132294
63,5,0.13882353901863098
63,6,0.12564043700695038
63,7,0.11451827734708786
63,8,0.14187869429588318
63,9,0.120211660861969
63,10,0.12904244661331177
63,11,0.16788195073604584
64,0,0.19839024543762207
64,1,0.17466077208518982
64,2,0.15704850852489471
64,3,0.13760457932949066
64,4,0.06804654002189636
64,5,0.17709936201572418
64,6,0.14799268543720245
64,7,0.12422960996627808
64,8,0.13164211809635162
64,9,0.14085668325424194
64,10,0.12998855113983154
64,11,0.16387638449668884
65,0,0.18454013764858246
65,1,0.2030075043439865
65,2,0.15788468718528748
65,3,0.1136956438422203
65,4,0.19085700809955597
65,5,0.11497263610363007
65,6,0.08621915429830551
65,7,0.07681956142187119
65,8,0.23187211155891418
65,9,0.15553109347820282
65,10,0.09727238863706589
65,11,0.1182817667722702
66,0,0.10528141260147095
66,1,0.19225218892097473
66,2,0.14304281771183014
66,3,0.14704498648643494
66,4,0.1501120626926422
66,5,0.14605462551116943
66,6,0.1495206654071808
66,7,0.11409539729356766
66,8,0.1302579939365387
66,9,0.12813611328601837
66,10,0.10750260949134827
66,11,0.1620447039604187
67,0,0.09845545887947083
67,1,0.09539258480072021
67,2,0.13525497913360596
67,3,0.2521267235279083
67,4,0.17283642292022705
67,5,0.1907149702310562
67,6,0.16844415664672852
67,7,0.11405758559703827
67,8,0.07958320528268814
67,9,0.13295778632164001
67,10,0.10905754566192627
67,11,0.13826440274715424
68,0,0.14647553861141205
68,1,0.10128949582576752
68,2,0.20164787769317627
68,3,0.2376503348350525
68,4,0.10279583930969238
68,5,0.11995650827884674
68,6,0.30102604627609253
68,7,0.13702450692653656
68,8,0.1479804664850235
68,9,0.10061658173799515
68,10,0.08885560184717178
68,11,0.10607560724020004
69,0,0.10023482143878937
69,1,0.09910748898983002
69,2,0.13398969173431396
69,3,0.14453507959842682
69,4,0.1631884127855301
69,5,0.16562248766422272
69,6,0.11763632297515869
69,7,0.2575559616088867
69,8,0.1439887434244156
69,9,0.11458802223205566
69,10,0.12775924801826477
69,11,0.21461805701255798
70,0,0.09693014621734619
70,1,0.1781614124774933
70,2,0.14735975861549377
70,3,0.17255033552646637
70,4,0.13248755037784576
70,5,0.12856273353099823
70,6,0.18745720386505127
70,7,0.1426536738872528
70,8,0.08478545397520065
70,9,0.19025465846061707
70,10,0.11162209510803223
70,11,0.13081376254558563
71,0,0.1558370143175125
71,1,0.09779158234596252
71,2,0.1392981857061386
71,3,0.13213211297988892
71,4,0.13291044533252716
71,5,0.12254179269075394
71,6,0.12218178808689117
71,7,0.13570596277713776
71,8,0.17688365280628204
71,9,0.1552601009607315
71,10,0.19464462995529175
71,11,0.11175304651260376
72,0,0.15691587328910828
72,1,0.1303931176662445
72,2,0.14753974974155426
72,3,0.11249396204948425
72,4,0.1528596729040146
72,5,0.08257901668548584
72,6,0.13039454817771912
72,7,0.1384139060974121
72,8,0.1563679724931717
72,9,0.1337619125843048
72,10,0.23382534086704254
72,11,0.12466391175985336
73,0,0.1451844573020935
73,1,0.1663418859243393
73,2,0.1279371976852417
73,3,0.13739927113056183
73,4,0.2324022501707077
73,5,0.1346365064382553
73,6,0.0881245881319046
73,7,0.10376641154289246
73,8,0.1206926703453064
73,9,0.1591263860464096
73,10,0.12227733433246613
73,11,0.16628555953502655
74,0,0.13042202591896057
74,1,0.07730130106210709
74,2,0.12748530507087708
74,3,0.1293245106935501
74,4,0.11844336986541748
74,5,0.2216162532567978
74,6,0.12977656722068787
74,7,0.15273258090019226
74,8,0.09193286299705505
74,9,0.15224605798721313
74,10,0.10908297449350357
74,11,0.1542099267244339
75,0,0.11377660930156708
75,1,0.09870415925979614
75,2,0.1356930285692215
75,3,0.1041814312338829
75,4,0.10414547473192215
75,5,0.11347002536058426
75,6,0.12940117716789246
75,7,0.2442067563533783
75,8,0.15776008367538452
75,9,0.13480429351329803
75,10,0.09883490204811096
75,11,0.17466674745082855
76,0,0.12247350066900253
76,1,0.1373593658208847
76,2,0.19215436279773712
76,3,0.12338351458311081
76,4,0.10327185690402985
76,5,0.1599697321653366
76,6,0.138314351439476
76,7,0.09410112351179123
76,8,0.13580122590065002
76,9,0.19156713783740997
76,10,0.10565461218357086
76,11,0.11913418024778366
77,0,0.10050712525844574
77,1,0.14583048224449158
77,2,0.2380264699459076
77,3,0.14139479398727417
77,4,0.14047947525978088
77,5,0.1092166155576706
77,6,0.12521076202392578
77,7,0.08096398413181305
77,8,0.1266137957572937
77,9,0.08790698647499084
77,10,0.1800578087568283
77,11,0.17608989775180817
78,0,0.08828029781579971
78,1,0.0901479721069336
78,2,0.16425782442092896
78,3,0.10332461446523666
78,4,0.21536533534526825
78,5,0.16542626917362213
78,6,0.10996789485216141
78,7,0.11073366552591324
78,8,0.14565838873386383
78,9,0.14460352063179016
78,10,0.17248250544071198
78,11,0.15197798609733582
79,0,0.1258537769317627
79,1,0.15448449552059174
79,2,0.1594267040491104
79,3,0.13775530457496643
79,4,0.1461133062839508
79,5,0.140679270029068
79,6,0.10198870301246643
79,7,0.08748000860214233
79,8,0.12433294206857681
79,9,0.11113230884075165
79,10,0.11613680422306061
79,11,0.1974663883447647
80,0,0.1599160134792328
80,1,0.1357967108488083
80,2,0.08817493915557861
80,3,0.15914006531238556
80,4,0.16669341921806335
80,5,0.13737456500530243
80,6,0.16623565554618835
80,7,0.12722240388393402
80,8,0.14066456258296967
80,9,0.14798539876937866
80,10,0.09693872183561325
80,11,0.07231561839580536
81,0,0.12645572423934937
81,1,0.13592562079429626
81,2,0.15831732749938965
81,3,0.08092296868562698
81,4,0.1979590356349945
81,5,0.11558499932289124
81,6,0.0944402888417244
81,7,0.12435043603181839
81,8,0.14954903721809387
81,9,0.16674308478832245
81,10,0.1030907854437828
81,11,0.16026702523231506
82,0,0.1720619797706604
82,1,0.23488129675388336
82,2,0.09625496715307236
82,3,0.12651194632053375
82,4,0.09836230427026749
82,5,0.12536638975143433
82,6,0.11007624864578247
82,7,0.11705902218818665
82,8,0.14099666476249695
82,9,0.1861303299665451
82,10,0.09753447026014328
82,11,0.18503499031066895
83,0,0.17540709674358368
83,1,0.10524854809045792
83,2,0.13589096069335938
83,3,0.09632120281457901
83,4,0.14438524842262268
83,5,0.14000041782855988
83,6,0.1514158844947815
83,7,0.07413560897111893
83,8,0.19040338695049286
83,9,0.1089409813284874
83,10,0.17537164688110352
83,11,0.1356051117181778
84,0,0.13609986007213593
84,1,0.08406658470630646
84,2,0.0891164019703865
84,3,0.11917751282453537
84,4,0.1596754491329193
84,5,0.09833808988332748
84,6,0.1148148849606514
84,7,0.158447727560997
84,8,0.08273112028837204
84,9,0.16865508258342743
84,10,0.16358473896980286
84,11,0.1267702877521515
85,0,0.10450825840234756
85,1,0.12032001465559006
85,2,0.10463353991508484
85,3,0.26036161184310913
85,4,0.1356433928012848
85,5,0.10045868158340454
85,6,0.11151915043592453
85,7,0.14653807878494263
85,8,0.1562117636203766
85,9,0.09930696338415146
85,10,0.1099359393119812
85,11,0.12187889218330383
86,0,0.24496808648109436
86,1,0.10166287422180176
86,2,0.0771012008190155
86,3,0.1387706845998764
86,4,0.11125866323709488
86,5,0.13337694108486176
86,6,0.09088107198476791
86,7,0.1759375035762787
86,8,0.09122928231954575
86,9,0.10795098543167114
86,10,0.13446436822414398
86,11,0.14281846582889557
87,0,0.08804355561733246
87,1,0.09040339291095734
87,2,0.13770678639411926
87,3,0.1121961921453476
87,4,0.1107865422964096
87,5,0.14235597848892212
87,6,0.16501140594482422
87,7,0.14200332760810852
87,8,0.20079286396503448
87,9,0.09833165258169174
87,10,0.1124306321144104
87,11,0.09344613552093506
88,0,0.07794879376888275
88,1,0.16176025569438934
88,2,0.1290072351694107
88,3,0.2932089865207672
88,4,0.1520596295595169
88,5,0.19867900013923645
88,6,0.17868173122406006
88,7,0.10380714386701584
88,8,0.09871143102645874
88,9,0.1343245804309845
88,10,0.10717352479696274
88,11,0.11783471703529358
89,0,0.09959013015031815
89,1,0.09728481620550156
89,2,0.1426442265510559
89,3,0.13807597756385803
89,4,0.12119756639003754
89,5,0.12946413457393646
89,6,0.14734680950641632
89,7,0.1307864785194397
89,8,0.14441195130348206
